"Time send/recv" Initialise Finalise nfields operation io_nodes servers_per_node client_nodes xios_version
0.0018097260000047 1.086856118 4.213129090999999 4 write 4 12 16 xios-2
0.0200550269987616 1.120861667999634 39.1930943870002 32 write 4 1 16 xios-3
0.0009057400000074 1.0368175599999745 2.8398344440000187 1 write 4 1 16 xios-3
0.1385095949999595 0.9242996680000032 2.8165230520003206 8 write 8 8 1 xios-3
0.3544735160012351 0.7652546869999242 83.83125943799996 32 write 4 1 8 xios-2
0.0111469870000036 0.915443229999994 2.815977875000001 1 write 1 8 1 xios-3
0.0032820220000076 0.9803743360000112 4.075388333000007 1 write 1 1 8 xios-3
0.0142027480005708 0.962884842999756 2.0592503200000465 8 write 8 8 8 xios-3
0.0227168509995863 1.0513386880002145 5.074131946999842 16 write 8 1 8 xios-3
0.0041284360004283 1.0994518369998332 5.062407939999957 1 write 1 1 16 xios-3
0.0020490050000034 1.053130699999997 1.0734860059999392 1 write 8 1 8 xios-3
0.4506283909995545 0.9072300459999952 83.01776143599977 16 write 1 1 1 xios-2
0.014639565000003 0.8619810499999971 3.0521159199999985 1 write 1 1 1 xios-3
0.0161562530000765 0.8886122229999955 5.667432735000034 1 write 8 1 1 xios-2
0.0079512940001222 1.0489393520000476 2.062250547000076 4 write 8 1 16 xios-3
0.016644133999307 1.0980401989995698 3.0558904760000587 16 write 8 8 16 xios-3
0.001046727999892 0.9034038219999728 1.0630007290000094 1 write 8 8 8 xios-2
0.0065845320000335 1.4933069399999113 3.347218659999726 16 write 8 12 16 xios-2
0.0043642549999276 1.1515522150002653 8.039484036999966 1 write 1 8 16 xios-2
0.0214301429996339 0.9282328959998268 2.056793921999997 1 write 1 12 1 xios-3
0.0550460350000321 1.0294184979998136 10.02297902700002 32 write 4 12 8 xios-3
0.2605915689991889 1.059274177000134 19.77669675800007 16 write 4 1 1 xios-3
0.1105952480002088 0.8616796989999784 11.550991407999843 4 write 1 8 1 xios-2
0.0716928100000018 0.9768796769999994 1.981399366000005 4 write 4 8 1 xios-3
0.2332957369999349 0.8745662920000541 4.621597628000018 8 write 4 12 1 xios-2
0.0278923739999754 0.7748256259999948 20.04548280199998 1 write 4 1 1 xios-2
0.0923954860004414 0.895771534999767 8.639341724999667 4 write 1 12 1 xios-2
0.5686992060013836 0.9500215709999792 37.44032288000017 32 write 4 1 1 xios-3
0.1616807709988279 0.7269368540000869 14.71827974100006 16 write 8 1 8 xios-2
0.0062747460000309 0.9604120679999824 1.0680964389999872 1 write 4 8 8 xios-3
0.4630300050007463 0.8964910620002229 2.9781202959998154 16 write 8 12 1 xios-2
0.0153424420002465 0.9656039770000008 17.235041608000074 16 write 1 12 16 xios-3
0.0033528310002566 1.736619109000003 10.060687536999922 8 write 8 1 16 xios-2
0.0014157140000037 0.9715933390000088 6.226788971000005 1 write 1 12 8 xios-2
0.0063671170005363 1.090097515000025 42.00595955600011 8 write 4 1 8 xios-2
0.0574517170005037 1.4676321050001206 32.41462882299993 16 write 1 8 16 xios-2
0.0704961789997469 0.9602895269999864 4.991958330000216 4 write 1 12 1 xios-3
0.0068786749998253 2.019065220999892 53.664271901999655 16 write 4 1 16 xios-2
0.1179792759999145 0.7873257819999253 1.3046317539999563 4 write 8 8 1 xios-2
0.9770789829990464 0.872899469999993 6.114820129000236 32 write 8 8 1 xios-2
0.0147044469999855 0.994499735999966 1.046264528999984 1 write 4 8 1 xios-3
0.0066749800000707 1.96641377800006 437.432617794 8 write 1 1 8 xios-2
0.1431666270000278 0.8183859629998551 3.913991863999854 8 write 4 12 1 xios-3
0.0472149670017643 0.9244855570000254 9.082379099999798 32 write 8 1 8 xios-3
0.0053339149999942 1.1580818049999948 2.071927891999991 4 write 4 12 16 xios-3
0.0481090190005488 1.0493842939999922 5.795681584000249 32 write 8 8 8 xios-3
0.2837707869989572 0.8752009380000345 3.659583073000249 16 write 8 8 1 xios-3
0.0016474380000204 1.1631538820000171 1.0712980360000302 1 write 4 12 16 xios-3
0.0043404919999829 0.964961072000051 6.997826882000027 1 write 8 1 16 xios-2
0.0262783570001374 1.033564379999916 3.0532224280000264 16 write 8 12 8 xios-3
0.0135198189998391 1.1356354269998974 31.320163146999903 16 write 1 1 16 xios-3
0.010398394000731 1.0262924720000228 8.847851677999643 4 write 1 1 8 xios-3
0.0250132130000793 1.1045533599999544 33.80608804000008 32 write 1 12 16 xios-3
0.0052602969999497 0.9222472579999704 2.827431316000002 1 write 4 1 8 xios-3
0.006378068999993 1.1246453840000186 1.073322490999999 1 write 8 1 16 xios-3
0.0012229640000214 0.8700970730000108 3.0923916520000034 1 write 4 12 8 xios-2
0.1310453250000591 0.9340485860000172 10.911385122999944 8 write 4 1 1 xios-3
0.0054961160000175 0.9359869570000114 1.0552553029999672 1 write 4 12 8 xios-3
0.2430156330003683 0.8467433270000129 31.01695874899997 8 write 4 1 1 xios-2
0.020748641999944 0.9027461150000136 1.80609123499994 1 write 8 12 1 xios-3
0.0008378809998248 1.0709087509999335 2.0972210069999164 1 write 1 8 16 xios-3
0.014458002000083 0.9297888309999962 10.09128696400012 8 write 4 1 8 xios-3
0.0081295880000027 0.9926820879999952 34.119718611 1 write 1 1 1 xios-2
0.5940574839995634 1.180677155000012 43.64412052199998 32 write 1 12 16 xios-2
0.0908172929999864 0.8712355650000063 23.101439605 4 write 4 1 1 xios-2
0.1356245430006311 1.3963184139997793 6.375515660000019 32 write 8 8 16 xios-2
0.1342698320004274 0.9240412779995496 2.9344641739999133 8 write 8 1 1 xios-3
0.2081187300000238 1.4877770820003209 13.92554475299994 16 write 8 1 16 xios-2
0.0216243939999003 1.0023813950001568 29.886811661999676 16 write 1 1 8 xios-3
0.0223484480006845 1.112002719999964 13.067615299999945 32 write 4 8 16 xios-3
0.0111258859997178 1.1387690050000856 6.049269224999989 16 write 4 8 16 xios-3
0.0398847570004363 0.908427963000122 5.85347442200009 32 write 8 12 8 xios-2
0.0439429320006183 1.0165336920001664 34.22774729900016 32 write 1 12 8 xios-3
0.0036368550000034 0.7859889329999987 13.000337087000004 4 write 1 8 8 xios-2
0.0032074080000938 1.105185356999982 1.0679580550000765 1 write 8 12 16 xios-3
0.1384719520001454 0.904973635000033 13.91648787400004 8 write 1 1 1 xios-3
1.1624763679978969 1.4003886990003591 80.17979747000027 32 write 4 1 16 xios-2
0.0117442299997492 0.9896395159998974 5.121528653000041 16 write 8 1 16 xios-3
0.0303087239981323 1.1181493909998608 6.058604920000107 32 write 8 8 16 xios-3
7.801324053000599 1.8155623859998968 141.58586530999992 32 write 1 1 16 xios-2
0.0128843060000463 0.8607548920000454 0.7744451730000037 1 write 8 12 1 xios-2
0.0146742949999634 0.8461834200000453 1.680804534999993 1 write 4 8 1 xios-2
0.001945959000011 1.301949774999997 3.190230741000022 4 write 4 8 16 xios-2
0.2446971129988924 0.8752185769999414 1.825342395000007 8 write 8 8 1 xios-2
0.0109929059999558 0.7674172560000443 4.922774068999843 1 write 1 12 1 xios-2
0.0636666430000332 0.8954800510000496 6.992230913000185 4 write 1 8 1 xios-3
0.1007154470001978 0.9676807289999942 6.935841118999974 4 write 8 1 1 xios-2
0.2165465499998617 0.8402331330000834 12.456315740000036 8 write 1 12 1 xios-2
0.0084121859999868 0.9838541499999564 12.067798083999946 8 write 1 8 16 xios-3
0.106002530999973 0.8244150189999857 3.2618243889999974 4 write 4 12 1 xios-2
0.1409103450002931 0.9466780710001784 2.893415182000126 8 write 4 8 1 xios-3
0.2897498440001982 0.925017743999888 5.500791246000063 16 write 4 12 1 xios-3
0.00920962400005 1.249475641999993 14.126052597000012 8 write 1 12 16 xios-2
0.000660659999994 1.068909997999981 5.879003615999864 1 write 1 12 16 xios-2
0.0035095710004497 1.3215711749999173 2.269319798999959 8 write 8 12 16 xios-2
0.0006339200000411 1.20046087999998 28.072740039999985 1 write 4 1 16 xios-2
0.1510318530004042 1.3725582360000317 15.540950234000093 32 write 4 12 16 xios-2
0.0039909640004225 1.763739643000008 40.104648907999945 8 write 4 1 16 xios-2
0.0129085580001628 0.9282552130000568 3.062116729000081 8 write 4 12 8 xios-3
0.0020869950000133 1.56347777900001 33.022627868 4 write 4 1 16 xios-2
0.0064974139999947 0.9730937119999936 6.072031832999997 4 write 1 8 8 xios-3
0.2024189010003283 0.8382259719999183 231.42303662300012 8 write 1 1 1 xios-2
0.0055687450001187 1.0292367119999994 2.070510635000005 4 write 4 12 8 xios-3
0.0072533200000464 1.0485924429999898 6.090505030000003 4 write 4 1 16 xios-3
0.0072986180000498 0.9404020680000258 1.0562077920000092 4 write 8 8 16 xios-3
0.0017755469999656 1.2971193420000304 1.6355515660000035 4 write 8 12 16 xios-2
0.0066367340000397 1.0240095870000232 2.081776649999938 4 write 8 1 8 xios-3
0.0034804050000047 0.8994405270000243 8.507596361999958 4 write 8 1 8 xios-2
0.0518032699997093 0.9975823259999288 54.542379352000125 32 write 1 1 8 xios-3
0.0102837200001886 1.0597249190000184 5.0510431059997245 4 write 1 12 8 xios-3
0.0146229320000088 0.8460732309999912 2.2261304510000173 1 write 4 12 1 xios-2
0.561075835000338 0.9882496440000068 5.190052171000389 32 write 8 12 1 xios-3
0.2810385849993508 1.2073441709999315 5.847756332999779 32 write 8 12 16 xios-2
0.0061319379999531 0.9986685089999128 1.0693147830000953 4 write 8 8 8 xios-3
0.0098836319998554 1.1116426250000586 6.850764061000064 4 write 1 8 16 xios-3
0.0068930520001231 1.2104924760001268 3.0594822650000424 8 write 4 12 16 xios-3
0.0280415250010719 1.1545240129999002 61.54049361200009 32 write 1 1 16 xios-3
0.9082984450010372 0.8890317410000534 15.20406068200009 32 write 4 8 1 xios-2
0.0060823789999631 0.8774772230000281 1.0711769370000184 4 write 8 12 8 xios-3
0.0034792450001077 1.249007272999961 5.128898254999967 8 write 4 8 16 xios-2
0.2048186920005719 0.8954959560001043 8.776566517999981 8 write 8 1 1 xios-2
0.0012555209999618 0.9272616860000652 0.9118724539999904 1 write 8 12 8 xios-2
0.056416224001623 1.0300007420000838 12.790102001000378 32 write 4 8 8 xios-3
0.0067511940001168 1.0097573949999514 4.066606376999971 8 write 4 8 16 xios-3
0.429108243000428 0.864595553999834 31.127677086999935 16 write 1 8 1 xios-2
0.2202741160001551 0.8775317869999526 1.5992091699999946 8 write 8 12 1 xios-2
0.5736964249995253 0.9934247050000522 22.09744940900009 32 write 8 1 8 xios-2
0.0007941119999941 1.1706322339999815 2.400167300000021 1 write 4 8 16 xios-2
0.0131522980000227 0.9432168669999328 1.968891472999985 1 write 8 8 1 xios-3
0.0170037920000254 0.945640764000018 1.0476206270000148 1 write 4 12 1 xios-3
0.0006520190000003 1.137114763999989 3.192376614000011 1 write 4 12 16 xios-2
0.0111697859998685 1.0901992099999234 9.05425745399998 8 write 1 12 16 xios-3
0.2065047840005718 0.8600314860000253 18.202986800999952 8 write 1 8 1 xios-2
0.0017861109998875 1.202599548999956 1.8304108629999971 4 write 8 8 16 xios-2
0.0250588330000027 1.24925526800007 43.55947447900007 4 write 1 1 1 xios-2
0.0623294280003392 0.8975363510003262 7.995145769999908 4 write 1 1 1 xios-3
1.00238826600048 1.108726815999944 57.69840712500013 32 write 1 8 16 xios-2
0.0609388180000678 0.9261316110000736 1.9890952739999648 4 write 8 1 1 xios-3
0.0965851299993119 0.6901425870000821 7.774490495000009 16 write 4 8 8 xios-2
0.1026448519999689 0.8416976359999921 2.6501380930000096 4 write 4 8 1 xios-2
0.0030069290000938 1.0488221919999887 10.093243009000162 4 write 1 1 16 xios-3
0.0062258230004772 0.8985600700002578 10.449926497999968 8 write 8 1 8 xios-2
0.0019372319998183 1.073218357999849 2.0703002850000303 1 write 1 12 16 xios-3
0.0966518360000066 1.49066121300001 40.56361957600001 1 write 1 1 8 xios-2
0.0065060959991569 1.4633022289999644 8.700877625999965 16 write 4 12 16 xios-2
0.0020085689999405 1.4228350979999504 8.130944150000005 4 write 8 1 16 xios-2
0.2144390970006497 1.279849873999865 13.464386121000189 32 write 4 8 16 xios-2
0.4477682649999224 0.88785045800023 44.12647689200003 16 write 4 1 1 xios-2
0.5555328180003016 0.9471452230000068 9.428210258000036 32 write 4 12 1 xios-3
0.4192984189999151 0.9147844809999696 55.62904505799997 16 write 4 1 8 xios-2
0.023478845999989 1.3787726140000132 19.09936061799999 8 write 1 8 16 xios-2
0.0019649920000119 1.0792121909998968 9.383553727999695 4 write 1 12 16 xios-2
0.0283806830011599 1.0602137559999392 6.046704100999705 16 write 4 8 8 xios-3
0.0035784829998988 1.0672321659999966 36.11037857900004 4 write 4 1 8 xios-2
0.0270234449999406 1.0828314149998732 17.391899936999835 16 write 1 12 8 xios-3
0.46389956899975 0.7964903689999119 22.189415543 16 write 1 12 1 xios-2
0.0116915640000456 0.9657485399999928 2.067910326000004 4 write 4 8 8 xios-3
0.0160433089999969 1.0736834300000735 9.050920620999932 8 write 1 12 8 xios-3
0.0036072349998903 0.902500046 1.3996345870000368 4 write 8 12 8 xios-2
0.4402808730019387 0.8531624209999791 12.482166163999864 16 write 8 1 1 xios-2
0.5374940780011457 0.816908384999806 9.232104389999677 32 write 8 1 1 xios-3
