"Time send/recv" Initialise Finalise nfields operation io_nodes servers_per_node client_nodes xios_version
0.0019250099996952 1.238217290000193 12.821580306999977 4 write 1 8 16 xios-2
0.1442036480000297 0.8626689410000381 2.659222536000016 8 write 8 12 1 xios-3
0.0046738549999645 1.041887208999924 1.061380010999983 1 write 4 12 8 xios-3
0.0892372750000731 0.8635544510000273 6.680874969999991 32 write 8 8 8 xios-2
0.0021696499998142 1.0236098870000203 1.07056977000002 1 write 4 8 8 xios-3
0.0072166740001193 1.089671054000064 3.0528040410000585 8 write 4 8 16 xios-3
0.2316477860001669 0.8050726320000194 14.31907522000006 16 write 8 1 8 xios-2
0.0083275900005901 0.9155981079998128 2.070677539999906 4 write 4 12 8 xios-3
8.520279309000102 1.1542177669999774 0.4215993349999962 4 read 1 1 8 xios-3
5.605677513000046 0.9033597190000364 0.077377706000334 1 read 8 1 1 xios-2
0.0172112019999985 1.09688819400003 17.375654234999956 16 write 1 12 16 xios-3
1.0564128139999411 1.1462753319999592 0.9918642360000832 4 read 8 8 8 xios-3
22.9272819029984 1.1304928040003688 1.0678091559998393 32 read 1 8 1 xios-3
0.0040628130000044 1.0116612059999994 1.0768030180000068 1 write 8 12 8 xios-3
0.1378554719999556 0.9164448550000088 2.898121795999941 8 write 4 8 1 xios-3
25.155977862999865 0.9747724769999876 0.0392574869997588 8 read 4 1 1 xios-2
0.0037902470000972 1.0086338969999815 13.045345329999918 4 write 1 8 8 xios-2
9.531702114998096 1.0229628619999858 0.0206880400000954 32 read 4 12 1 xios-2
0.0088026779994834 0.9873426090002796 2.0500645450001684 4 write 4 12 8 xios-3
0.0019810329999927 1.3054402859997936 3.2094511689999763 4 write 4 8 16 xios-2
1.6580421700000445 1.1379008769999928 0.40389868200009 4 read 8 1 8 xios-3
0.0675608009996722 0.9377766180000436 5.988393843999802 4 write 4 1 1 xios-3
0.0082705209997584 0.8607783090001249 20.01832638799988 1 write 4 1 1 xios-2
0.0068893170000592 1.109734018999916 2.0837482380002257 4 write 8 1 16 xios-3
0.0238981940005942 1.0956087849999676 10.972406907999812 32 write 4 8 16 xios-3
0.0006120759999248 1.6170955530001263 1.0822471770002269 1 write 8 12 16 xios-2
0.003426182999874 1.7852365539999937 40.20586730399998 8 write 4 1 16 xios-2
0.9208088130003488 0.7687186269999984 56.23426389300016 32 write 1 8 1 xios-2
1.0127690240001357 1.0162754699999823 0.0171925449999434 1 read 8 8 1 xios-2
0.0067057930002647 1.492483393999919 32.632800305000046 4 write 4 1 16 xios-2
0.0115973259999009 0.8991644849998011 1.0398790819999704 1 write 8 1 1 xios-3
0.2893683689999875 0.9201404009999692 5.735885952999979 16 write 4 8 1 xios-3
0.0124199739998402 0.9586168399998768 2.041134895999903 1 write 1 8 1 xios-3
10.824027701000432 1.158887525999944 0.0326958010000453 32 read 4 12 8 xios-2
0.003762646000041 1.5796070400001554 49.87116551000008 4 write 1 1 8 xios-2
0.0054090339999675 1.3027082149999387 2.6822327489999225 1 write 1 8 16 xios-3
0.4476560900002369 0.8535545380000258 12.229557029999796 16 write 8 1 1 xios-2
5.033213230000001 1.9174570289999335 0.0746887609998339 1 read 1 12 16 xios-2
0.007836392000172 1.0404069240000808 9.071411708999904 4 write 1 1 8 xios-3
0.0072251850001521 0.9987038499998562 6.078720332000103 4 write 4 1 16 xios-3
3.2920469649999404 1.1512959249999994 0.7690612540000075 4 read 1 8 8 xios-3
0.0067730359996858 0.941856985000186 5.416720325999904 8 write 4 8 8 xios-2
0.4401418950000106 0.8659790190000081 43.251117066000006 16 write 4 1 1 xios-2
5.683414285999788 0.9456374910000704 0.3944344589999673 8 read 1 8 1 xios-3
0.0061467780001294 1.0759287819998915 6.837552912000092 4 write 1 8 16 xios-3
0.5345199599998978 0.9376084979999176 55.629084072999945 16 write 4 1 8 xios-2
0.0015527190003012 0.988118423999822 2.071345674999975 1 write 1 12 8 xios-3
8.961983818999215 1.1398545399997602 1.1140071960003295 32 read 4 12 1 xios-3
0.0109304279999378 1.0874851229998512 3.081509517999848 8 write 8 1 16 xios-3
0.0155317320009089 1.304259292000097 23.23183446699977 16 write 1 8 16 xios-3
0.000690989999839 0.9817838989999929 5.907073922000109 1 write 1 12 16 xios-2
0.0118011740000838 1.0240618689999792 2.0591060199999447 8 write 8 8 16 xios-3
0.0007723860003352 1.0906740929999614 6.921257116000106 1 write 8 1 16 xios-2
3.895154939000122 1.0519230390000305 0.9043545819999964 16 read 8 12 1 xios-3
0.2800572240000747 0.9101728080001976 3.648296445000142 16 write 8 8 1 xios-3
0.0112755499997092 1.0195031729999755 10.085466170000018 8 write 4 1 8 xios-3
0.030378878999727 1.0815912470002331 11.8456005930002 32 write 4 12 16 xios-3
0.0057303920002595 0.9726362689998496 2.087821092000013 4 write 8 1 16 xios-3
0.0064936789999592 0.8210076719999506 1.9451213189997816 8 write 8 12 8 xios-2
21.86256281199894 1.0923160420002205 1.198872499999652 32 read 1 8 8 xios-3
0.0292446120001841 1.2946167550003338 11.059397905999958 32 write 4 12 16 xios-3
0.0681988459998592 0.9098215310000342 7.987332128000162 4 write 1 1 1 xios-3
0.0174398360001077 1.3881259080000063 9.054694658000017 8 write 1 12 8 xios-3
0.0098101429998678 1.611863989000085 19.263589619999948 8 write 1 8 16 xios-2
0.1172772269992492 0.8385130249998838 24.51561590600022 16 write 1 12 8 xios-2
10.50255530800041 1.0503181330000189 0.0428714670001681 8 read 8 1 8 xios-2
1.352782273999992 0.9074005350000788 0.0229778619998342 4 read 8 12 1 xios-2
0.0015892330002316 0.7615717449998556 2.307755347999773 1 write 4 8 8 xios-2
0.3407284140000683 0.9334212750000006 56.48340403999998 16 write 4 1 8 xios-2
0.0135382250000475 0.9092346840002392 1.0423971830000482 1 write 4 8 1 xios-3
1.4868182660002276 0.9046746479998546 0.0415708850000555 4 read 8 8 1 xios-2
0.0065745540001103 0.9090077110000152 14.839183700999968 8 write 1 12 8 xios-2
0.0669355519994496 0.929766238999946 1.999694491000355 4 write 8 1 1 xios-3
2.459664859999521 0.9728652240000883 0.0257591750000756 8 read 8 8 8 xios-2
0.0051246250000076 0.9918430110001282 4.067685906999941 1 write 1 1 8 xios-3
0.0283405199998014 1.7432802890000405 23.691191853999957 16 write 1 12 16 xios-2
0.1375830539999754 0.8173095589999946 8.900704431999998 8 write 1 12 1 xios-3
0.0058559710000167 0.9375650110000038 1.0681342080000036 1 write 8 8 8 xios-3
0.4827293439998357 0.8892542009998579 2.837545979000197 16 write 8 12 1 xios-2
11.269558794999796 1.1787336109999842 0.7953858079999918 32 read 8 1 8 xios-3
0.0944178369995825 0.8225293959999362 2.664974987000278 4 write 4 8 1 xios-2
0.0250626359995749 1.0257437190000471 3.042967401000169 16 write 8 8 8 xios-3
0.0434157489985409 1.009323845000381 55.16610188000004 32 write 1 1 8 xios-3
0.0042928590000883 1.50556301000006 8.104646812999817 4 write 8 1 16 xios-2
0.7117488359967865 1.2090230180001529 83.21189015400023 32 write 4 1 8 xios-2
0.6547478840001304 1.3523035719999823 43.51231769200001 32 write 1 12 16 xios-2
0.0110993800001324 0.8115416420000656 2.054516154999874 1 write 1 12 1 xios-3
0.9750307670003622 0.927100074000009 6.011039793000009 32 write 8 8 1 xios-2
0.0048210639997705 1.3597082189999128 1.0655505659997289 1 write 8 12 16 xios-3
0.1110660419999476 0.8487503070000457 2.912228394000067 4 write 4 8 1 xios-2
0.1208626490001734 0.7959177879997696 1.2851396969999769 4 write 8 8 1 xios-2
0.1307179529999302 0.8914365320000002 11.909875864000014 8 write 1 8 1 xios-3
0.0068955000001551 1.9206412969999749 62.953896848 8 write 1 1 8 xios-2
0.4910860899998965 1.1439311100000111 22.180624634 32 write 8 1 16 xios-2
0.0081204359999915 1.2293186440000028 12.049098217000008 8 write 1 8 16 xios-3
0.0014258339997468 0.9034363430000668 6.226304940000318 1 write 1 12 8 xios-2
22.47054672200011 1.412899384999946 0.6554923469998357 32 read 1 8 16 xios-3
0.0654279799996402 0.8550309190000007 1.982585291000305 4 write 4 8 1 xios-3
0.0902293800004372 0.8376530299997285 24.4256911020002 4 write 4 1 1 xios-2
40.33978854099996 1.615507209000043 0.1458763050000016 1 read 1 1 8 xios-2
16.5282104289995 1.1318067669999436 0.5315225100002863 32 read 1 12 8 xios-3
0.0117090129999724 1.3362394600001153 2.04526316700003 8 write 8 12 8 xios-3
1.759276213000021 1.545548447000101 1.041434413000161 1 read 4 1 16 xios-3
9.432446491998236 1.3372316139998477 0.6876075639997907 32 read 4 12 16 xios-3
0.0030518239996126 1.619395768000004 2.1798406789998808 8 write 8 12 16 xios-2
0.5665558219998275 0.8655634100000498 11.186537298000076 32 write 4 12 1 xios-3
0.0006304030002866 0.9832002660000398 1.2123760510003194 1 write 8 8 16 xios-2
10.41749367899996 1.1087807010000006 0.6390387390000001 16 read 1 12 8 xios-3
0.0690634980005597 0.9353379290000704 1.7591243629999551 4 write 8 12 1 xios-3
0.0038584410000055 1.296033921000003 1.5436791070000029 1 write 8 1 8 xios-3
0.0042637469999817 1.0342815749999943 1.0653352180000013 1 write 8 1 8 xios-3
0.213899958999832 0.8548089949999849 31.024238267999863 8 write 4 1 1 xios-2
0.1075934340005915 1.1906534280001324 14.10162105900008 32 write 4 8 8 xios-2
0.0263235079999617 1.3884936640000092 62.53375484200001 32 write 1 1 16 xios-3
0.0128197760000148 0.8903540040000735 1.0452857000000222 1 write 4 12 1 xios-3
0.0116415190000225 1.0727308850000554 3.841316063000022 8 write 4 12 8 xios-3
0.1427838869994957 1.6122141139999258 15.771689452999908 32 write 4 12 16 xios-2
0.2384419610000065 0.8886837829999976 13.133666943999998 8 write 1 12 1 xios-2
2.4340001920002123 1.300294736000069 0.6669682120000289 8 read 4 12 16 xios-3
0.0235573159998239 0.99909171399986 29.23439721299974 16 write 1 1 8 xios-3
0.034648112999946 0.91273324499997 8.007827229999975 16 write 4 12 8 xios-2
0.0162355429999934 1.0957859720000016 19.903268272 16 write 4 1 16 xios-3
0.0071445000003222 1.209476044999974 6.067444397000145 4 write 4 1 8 xios-3
0.0011011779997716 1.001237403000232 1.0774527939997824 1 write 4 12 16 xios-3
12.06612003000015 1.0884716930000025 0.9962121469999944 32 read 8 1 1 xios-3
0.2875809079994269 0.8408112320000782 3.643120082999985 16 write 8 8 1 xios-3
2.840560518000075 1.063367081000024 0.9407932420000408 4 read 1 12 1 xios-3
1.042030101000364 1.099211731000196 0.0309120920001078 1 read 8 8 8 xios-2
0.0010029620000295 1.0328822489998402 2.0767248879999443 1 write 1 12 16 xios-3
5.5510928789999525 1.255918414000007 0.572376340999881 8 read 4 1 16 xios-3
0.0033963120000635 1.6504689299999882 5.584131063999962 8 write 4 12 16 xios-2
0.3281918019997647 1.2941453260000344 0.7794669660002 1 read 8 8 16 xios-3
0.0020808060003218 1.478417416999946 8.183169628000087 4 write 8 1 16 xios-2
0.0117769150001549 1.0469639079999524 3.0680894699999044 8 write 4 8 8 xios-3
26.03768663599999 1.908172271000012 0.0698042940000505 1 read 4 1 16 xios-2
0.0111679200003891 1.20647734399995 32.20179469499999 16 write 1 1 16 xios-3
25.18081951699997 1.3968624689999842 0.7467354670000077 16 read 1 1 8 xios-3
8.659321901999647 1.0852902859999176 0.025284547999945 4 read 8 1 8 xios-2
0.5689951499999779 0.8833354679999275 6.322287255999981 32 write 8 8 1 xios-3
0.0430357150003146 1.327882561000024 9.090477841999927 32 write 8 1 8 xios-3
1.011972863999972 1.0255633510000737 1.032182647999889 1 read 4 1 1 xios-3
0.5425412730004382 0.9337186710000652 9.223753338999929 32 write 8 1 1 xios-3
0.0065078019997599 0.8779284890001691 5.73803186300006 8 write 4 12 8 xios-2
0.2249017939998339 0.9288722440001038 1.601917677000074 8 write 8 12 1 xios-2
2.066937667999809 0.9147526199999448 0.0230417769998894 8 read 8 12 1 xios-2
